Column,UDI,UDI_url,Count,Type,Description,Description_url,Download_date,Variable_name,Variable_Type,Length,Start_pos,End_pos
1850,4232-0.4,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,164552,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_0_4,2.,2,8517,8518
1851,4232-0.5,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,164131,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_0_5,2.,2,8519,8520
1852,4232-0.6,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,163896,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_0_6,2.,2,8521,8522
1853,4232-0.7,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,163741,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_0_7,2.,2,8523,8524
1854,4232-0.8,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,163625,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_0_8,2.,2,8525,8526
1855,4232-0.9,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,163529,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_0_9,2.,2,8527,8528
1856,4232-0.10,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,163449,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_0_10,2.,2,8529,8530
1857,4232-0.11,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,163390,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_0_11,2.,2,8531,8532
1858,4232-0.12,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,163347,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_0_12,2.,2,8533,8534
1859,4232-0.13,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,163307,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_0_13,2.,2,8535,8536
1860,4232-0.14,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,163277,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_0_14,2.,2,8537,8538
1861,4232-0.15,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,163254,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_0_15,2.,2,8539,8540
1862,4232-1.1,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,19963,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_1_1,2.,2,8541,8542
1863,4232-1.2,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,19940,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_1_2,2.,2,8543,8544
1864,4232-1.3,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,19935,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_1_3,2.,2,8545,8546
1865,4232-1.4,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,19919,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_1_4,2.,2,8547,8548
1866,4232-1.5,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,19886,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_1_5,2.,2,8549,8550
1867,4232-1.6,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,19872,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_1_6,2.,2,8551,8552
1868,4232-1.7,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,19860,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_1_7,2.,2,8553,8554
1869,4232-1.8,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,19851,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_1_8,2.,2,8555,8556
1870,4232-1.9,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,19846,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_1_9,2.,2,8557,8558
1871,4232-1.10,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,19842,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_1_10,2.,2,8559,8560
1872,4232-1.11,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,19840,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_1_11,2.,2,8561,8562
1873,4232-1.12,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,19840,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_1_12,2.,2,8563,8564
1874,4232-1.13,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,19840,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_1_13,2.,2,8565,8566
1875,4232-1.14,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,19838,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_1_14,2.,2,8567,8568
1876,4232-1.15,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,19837,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_1_15,2.,2,8569,8570
1877,4232-2.1,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,46962,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_2_1,2.,2,8571,8572
1878,4232-2.2,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,46899,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_2_2,2.,2,8573,8574
1879,4232-2.3,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,46852,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_2_3,2.,2,8575,8576
1880,4232-2.4,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,46788,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_2_4,2.,2,8577,8578
1881,4232-2.5,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,46720,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_2_5,2.,2,8579,8580
1882,4232-2.6,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,46681,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_2_6,2.,2,8581,8582
1883,4232-2.7,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,46648,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_2_7,2.,2,8583,8584
1884,4232-2.8,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,46634,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_2_8,2.,2,8585,8586
1885,4232-2.9,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,46616,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_2_9,2.,2,8587,8588
1886,4232-2.10,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,46604,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_2_10,2.,2,8589,8590
1887,4232-2.11,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,46594,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_2_11,2.,2,8591,8592
1888,4232-2.12,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,46590,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_2_12,2.,2,8593,8594
1889,4232-2.13,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,46581,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_2_13,2.,2,8595,8596
1890,4232-2.14,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,46575,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_2_14,2.,2,8597,8598
1891,4232-2.15,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,46568,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_2_15,2.,2,8599,8600
1892,4232-3.1,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,3152,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_3_1,2.,2,8601,8602
1893,4232-3.2,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,3149,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_3_2,2.,2,8603,8604
1894,4232-3.3,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,3149,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_3_3,2.,2,8605,8606
1895,4232-3.4,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,3148,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_3_4,2.,2,8607,8608
1896,4232-3.5,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,3146,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_3_5,2.,2,8609,8610
1897,4232-3.6,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,3145,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_3_6,2.,2,8611,8612
1898,4232-3.7,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,3145,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_3_7,2.,2,8613,8614
1899,4232-3.8,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,3143,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_3_8,2.,2,8615,8616
1900,4232-3.9,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,3143,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_3_9,2.,2,8617,8618
1901,4232-3.10,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,3143,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_3_10,2.,2,8619,8620
1902,4232-3.11,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,3141,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_3_11,2.,2,8621,8622
1903,4232-3.12,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,3141,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_3_12,2.,2,8623,8624
1904,4232-3.13,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,3139,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_3_13,2.,2,8625,8626
1905,4232-3.14,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,3139,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_3_14,2.,2,8627,8628
1906,4232-3.15,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4232,3139,Categorical (single),Triplet correct (left)Uses data-coding29comprises 3 Integer-valued members in a simple list.,,2020-11-26,n_4232_3_15,2.,2,8629,8630
1907,4233-0.1,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,166114,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_0_1,13.,13,8631,8643
1908,4233-0.2,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,165581,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_0_2,13.,13,8644,8656
1909,4233-0.3,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,165106,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_0_3,13.,13,8657,8669
1910,4233-0.4,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,164552,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_0_4,13.,13,8670,8682
1911,4233-0.5,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,164131,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_0_5,13.,13,8683,8695
1912,4233-0.6,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,163896,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_0_6,13.,13,8696,8708
1913,4233-0.7,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,163741,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_0_7,13.,13,8709,8721
1914,4233-0.8,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,163625,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_0_8,13.,13,8722,8734
1915,4233-0.9,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,163529,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_0_9,13.,13,8735,8747
1916,4233-0.10,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,163449,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_0_10,13.,13,8748,8760
1917,4233-0.11,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,163390,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_0_11,13.,13,8761,8773
1918,4233-0.12,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,163347,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_0_12,19.,19,8774,8792
1919,4233-0.13,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,163307,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_0_13,13.,13,8793,8805
1920,4233-0.14,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,163277,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_0_14,13.,13,8806,8818
1921,4233-0.15,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,163254,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_0_15,13.,13,8819,8831
1922,4233-1.1,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,19963,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_1_1,13.,13,8832,8844
1923,4233-1.2,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,19940,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_1_2,13.,13,8845,8857
1924,4233-1.3,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,19935,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_1_3,13.,13,8858,8870
1925,4233-1.4,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,19919,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_1_4,13.,13,8871,8883
1926,4233-1.5,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,19886,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_1_5,13.,13,8884,8896
1927,4233-1.6,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,19872,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_1_6,13.,13,8897,8909
1928,4233-1.7,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,19860,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_1_7,13.,13,8910,8922
1929,4233-1.8,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,19851,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_1_8,13.,13,8923,8935
1930,4233-1.9,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,19846,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_1_9,13.,13,8936,8948
1931,4233-1.10,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,19842,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_1_10,13.,13,8949,8961
1932,4233-1.11,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,19840,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_1_11,13.,13,8962,8974
1933,4233-1.12,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,19840,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_1_12,19.,19,8975,8993
1934,4233-1.13,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,19840,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_1_13,13.,13,8994,9006
1935,4233-1.14,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,19838,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_1_14,13.,13,9007,9019
1936,4233-1.15,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,19837,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_1_15,13.,13,9020,9032
1937,4233-2.1,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,46962,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_2_1,13.,13,9033,9045
1938,4233-2.2,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,46899,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_2_2,13.,13,9046,9058
1939,4233-2.3,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,46852,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_2_3,13.,13,9059,9071
1940,4233-2.4,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,46788,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_2_4,13.,13,9072,9084
1941,4233-2.5,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,46720,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_2_5,13.,13,9085,9097
1942,4233-2.6,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,46681,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_2_6,13.,13,9098,9110
1943,4233-2.7,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,46648,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_2_7,13.,13,9111,9123
1944,4233-2.8,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,46634,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_2_8,13.,13,9124,9136
1945,4233-2.9,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,46616,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_2_9,13.,13,9137,9149
1946,4233-2.10,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,46604,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_2_10,13.,13,9150,9162
1947,4233-2.11,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,46594,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_2_11,13.,13,9163,9175
1948,4233-2.12,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,46590,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_2_12,19.,19,9176,9194
1949,4233-2.13,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,46581,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_2_13,13.,13,9195,9207
1950,4233-2.14,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,46575,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_2_14,13.,13,9208,9220
1951,4233-2.15,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,46568,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_2_15,13.,13,9221,9233
1952,4233-3.1,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,3152,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_3_1,13.,13,9234,9246
1953,4233-3.2,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,3149,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_3_2,13.,13,9247,9259
1954,4233-3.3,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,3149,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_3_3,13.,13,9260,9272
1955,4233-3.4,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,3148,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_3_4,13.,13,9273,9285
1956,4233-3.5,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,3146,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_3_5,13.,13,9286,9298
1957,4233-3.6,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4233,3145,Continuous,"Mean signal-to-noise ratio (SNR), (left)",,2020-11-26,n_4233_3_6,13.,13,9299,9311
